,Y,X
0,0.0,0.0
1,0.16311557113246997,0.002004008016032064
2,0.3227990879626492,0.004008016032064128
3,0.475696658596448,0.0060120240480961915
4,0.618608934845566,0.008016032064128256
5,0.7485639718907273,0.01002004008016032
6,0.8628849060356981,0.012024048096192383
7,0.9592509083594384,0.014028056112224447
8,1.035750025298505,0.01603206412825651
9,1.090922702067562,0.018036072144288574
10,1.1237949971397,0.02004008016032064
11,1.1339007309221665,0.022044088176352703
12,1.1212920639239796,0.024048096192384766
13,1.0865382633736356,0.026052104208416832
14,1.030712686399581,0.028056112224448895
15,0.9553682763999647,0.03006012024048096
16,0.8625021309826727,0.03206412825651302
17,0.7545099488871069,0.03406813627254509
18,0.634131393930787,0.03607214428857715
19,0.5043876210012173,0.038076152304609215
20,0.36851238772000317,0.04008016032064128
21,0.22987832157202093,0.04208416833667334
22,0.09192002268675914,0.044088176352705406
23,-0.04194424543381303,0.04609218436873747
24,-0.16839049276951823,0.04809619238476953
25,-0.2842647912334878,0.0501002004008016
26,-0.3866551876925569,0.052104208416833664
27,-0.47295810283920336,0.05410821643286573
28,-0.5409377028507858,0.05611222444889779
29,-0.5887768909037517,0.058116232464929855
30,-0.6151187565722149,0.06012024048096192
31,-0.619097538580279,0.06212424849699398
32,-0.6003583953409024,0.06412825651302605
33,-0.5590655327555201,0.06613226452905811
34,-0.49589850405639213,0.06813627254509018
35,-0.4120367660020327,0.07014028056112225
36,-0.30913284334324265,0.0721442885771543
37,-0.1892747130651592,0.07414829659318636
38,-0.05493826556401754,0.07615230460921843
39,0.09106907396183817,0.0781563126252505
40,0.2456722791913967,0.08016032064128256
41,0.40559875455516203,0.08216432865731463
42,0.5674528694663445,0.08416833667334668
43,0.7277932964742794,0.08617234468937875
44,0.8832113910111727,0.08817635270541081
45,1.0304088266680342,0.09018036072144288
46,1.1662727169001443,0.09218436873747494
47,1.2879465113400985,0.09418837675350701
48,1.3928950511821114,0.09619238476953906
49,1.478962301200777,0.09819639278557113
50,1.5444204428478456,0.1002004008016032
51,1.5880092097291043,0.10220440881763526
52,1.6089645691141128,0.10420841683366733
53,1.6070360959076802,0.1062124248496994
54,1.5824926431812774,0.10821643286573146
55,1.5361161800534404,0.11022044088176351
56,1.4691839373434867,0.11222444889779558
57,1.383439267858197,0.11422845691382764
58,1.2810518853352126,0.11623246492985971
59,1.1645683880995716,0.11823647294589178
60,1.0368541948758803,0.12024048096192384
61,0.9010282158931187,0.1222444889779559
62,0.7603917479628337,0.12424849699398796
63,0.6183532138319907,0.12625250501002003
64,0.4783504608098634,0.1282565130260521
65,0.3437723892860666,0.13026052104208416
66,0.21788169702681237,0.13226452905811623
67,0.10374049971071186,0.1342685370741483
68,0.0041405226234045855,0.13627254509018036
69,-0.07846054573463201,0.13827655310621242
70,-0.14199508778671166,0.1402805611222445
71,-0.18483270188816114,0.14228456913827653
72,-0.2058173838874915,0.1442885771543086
73,-0.20429389796494624,0.14629258517034066
74,-0.18012273582117122,0.14829659318637273
75,-0.13368332333058197,0.1503006012024048
76,-0.06586540158377396,0.15230460921843686
77,0.021951221281731215,0.15430861723446893
78,0.12792808606357964,0.156312625250501
79,0.24980995040524745,0.15831663326653306
80,0.38497615457868556,0.16032064128256512
81,0.530500314650509,0.1623246492985972
82,0.6832169827838492,0.16432865731462926
83,0.8397937556649828,0.16633266533066132
84,0.9968071878952625,0.16833667334669336
85,1.1508207804834962,0.17034068136272543
86,1.2984632672877026,0.1723446893787575
87,1.4365054154656587,0.17434869739478956
88,1.5619335898553819,0.17635270541082163
89,1.6720184049482598,0.1783567134268537
90,1.764376900058421,0.18036072144288576
91,1.8370268208813623,0.18236472945891782
92,1.88843177050959,0.1843687374749499
93,1.917536201034274,0.18637274549098196
94,1.9237894483684,0.18837675350701402
95,1.9071582626033008,0.1903807615230461
96,1.8681275483671933,0.19238476953907813
97,1.8076892983176114,0.1943887775551102
98,1.7273199719473187,0.19639278557114226
99,1.6289468351843626,0.19839679358717432
100,1.5149040278216632,0.2004008016032064
101,1.3878793598874295,0.20240480961923846
102,1.2508530493309216,0.20440881763527052
103,1.107029797034439,0.2064128256513026
104,0.9597657469873043,0.20841683366733466
105,0.812491996011381,0.21042084168336672
106,0.6686363960542989,0.2124248496993988
107,0.531545430974418,0.21442885771543085
108,0.4044079480440186,0.21643286573146292
109,0.2901824821328748,0.21843687374749496
110,0.19152982866649626,0.22044088176352702
111,0.1107524018472994,0.2224448897795591
112,0.049741760008411906,0.22444889779559116
113,0.00993549386204129,0.22645290581162322
114,-0.00771553995174723,0.2284569138276553
115,-0.002768893352539936,0.23046092184368736
116,0.024699384562864468,0.23246492985971942
117,0.07409647466718461,0.2344689378757515
118,0.14432629135741304,0.23647294589178355
119,0.23381445480758722,0.23847695390781562
120,0.34054416286769085,0.24048096192384769
121,0.4621021451821613,0.24248496993987975
122,0.5957336523538556,0.2444889779559118
123,0.7384052270940724,0.24649298597194386
124,0.8868738269679417,0.24849699398797592
125,1.0377607236080755,0.250501002004008
126,1.1876284944260158,0.25250501002004005
127,1.333059352380947,0.2545090180360721
128,1.47073302887421,0.2565130260521042
129,1.5975024350211648,0.25851703406813625
130,1.7104653771768554,0.2605210420841683
131,1.8070306925051196,0.2625250501002004
132,1.8849772975333914,0.26452905811623245
133,1.9425048041299133,0.2665330661322645
134,1.9782745494965555,0.2685370741482966
135,1.9914401052098853,0.27054108216432865
136,1.9816665700881968,0.2725450901803607
137,1.9491382072494994,0.2745490981963928
138,1.894554251330927,0.27655310621242485
139,1.8191129814111462,0.2785571142284569
140,1.7244844225713434,0.280561122244489
141,1.6127722981539976,0.282565130260521
142,1.4864660997271435,0.28456913827655306
143,1.3483843669535711,0.2865731462925851
144,1.2016104698675885,0.2885771543086172
145,1.0494223569126104,0.29058116232464926
146,0.8952178695972731,0.2925851703406813
147,0.742437325652937,0.2945891783567134
148,0.5944851348190888,0.29659318637274545
149,0.45465223342695743,0.2985971943887775
150,0.32604110529329033,0.3006012024048096
151,0.21149509750088102,0.30260521042084165
152,0.11353364177305869,0.3046092184368737
153,0.034294857576158355,0.3066132264529058
154,-0.024513155126455022,0.30861723446893785
155,-0.06165122355986008,0.3106212424849699
156,-0.0763773236601506,0.312625250501002
157,-0.06846347234162142,0.31462925851703405
158,-0.038200905580403566,0.3166332665330661
159,0.013606575677794996,0.3186372745490982
160,0.08566094015361148,0.32064128256513025
161,0.17619952361213176,0.3226452905811623
162,0.28303521453304614,0.3246492985971944
163,0.4036063123429963,0.32665330661322645
164,0.5350349220677431,0.3286573146292585
165,0.674192554738836,0.3306613226452906
166,0.8177714386890604,0.33266533066132264
167,0.9623599167345414,0.33466933867735466
168,1.104520211134614,0.3366733466933867
169,1.2408667842649392,0.3386773547094188
170,1.3681435093646164,0.34068136272545085
171,1.4832978928331695,0.3426853707414829
172,1.583550656740785,0.344689378757515
173,1.6664590959437273,0.34669338677354705
174,1.7299727660573347,0.3486973947895791
175,1.7724802332987024,0.3507014028056112
176,1.7928458208878149,0.35270541082164325
177,1.7904355146481832,0.3547094188376753
178,1.7651314374816138,0.3567134268537074
179,1.7173345628772319,0.35871743486973945
180,1.6479556056166142,0.3607214428857715
181,1.5583942972477325,0.3627254509018036
182,1.4505075185812057,0.36472945891783565
183,1.326567015381746,0.3667334669338677
184,1.1892076607994715,0.3687374749498998
185,1.0413674435008768,0.37074148296593185
186,0.8862205490089445,0.3727454909819639
187,0.7271050591495923,0.374749498997996
188,0.5674469171409356,0.37675350701402804
189,0.41068189095805124,0.3787575150300601
190,0.2601773132199499,0.3807615230460922
191,0.11915538093789146,0.38276553106212424
192,-0.009380237081090592,0.38476953907815625
193,-0.12271281275446211,0.3867735470941883
194,-0.21847443223032703,0.3887775551102204
195,-0.2946999204486802,0.39078156312625245
196,-0.3498715879627936,0.3927855711422845
197,-0.3829537803626465,0.3947895791583166
198,-0.3934164430145052,0.39679358717434865
199,-0.38124716414316806,0.3987975951903807
200,-0.346951421832001,0.4008016032064128
201,-0.2915410293179659,0.40280561122244485
202,-0.21651104188901882,0.4048096192384769
203,-0.12380565162134238,0.406813627254509
204,-0.015773847132399155,0.40881763527054105
205,0.1048841512455177,0.4108216432865731
206,0.23517846026236866,0.4128256513026052
207,0.37189770351950746,0.41482965931863724
208,0.5116822287932835,0.4168336673346693
209,0.6511007044748487,0.4188376753507014
210,0.786728349686598,0.42084168336673344
211,0.9152250154083847,0.4228456913827655
212,1.033411337341719,0.4248496993987976
213,1.13834122518019,0.42685370741482964
214,1.2273690364380019,0.4288577154308617
215,1.2982099041137225,0.4308617234468938
216,1.3489918434723216,0.43286573146292584
217,1.3782984505613043,0.4348697394789579
218,1.3852012194663297,0.4368737474949899
219,1.3692807418737838,0.438877755511022
220,1.3306363058508508,0.44088176352705405
221,1.2698836751053322,0.4428857715430861
222,1.1881410993234438,0.4448897795591182
223,1.0870038743669526,0.44689378757515025
224,0.9685080320297655,0.4488977955911823
225,0.8350839867632605,0.4509018036072144
226,0.6895011956339137,0.45290581162324645
227,0.5348050925620762,0.4549098196392785
228,0.37424773393941557,0.4569138276553106
229,0.21121373602417773,0.45891783567134264
230,0.04914319180112148,0.4609218436873747
231,-0.10854667617647257,0.4629258517034068
232,-0.2585393416421114,0.46492985971943884
233,-0.39769450572686993,0.4669338677354709
234,-0.5231196121753132,0.468937875751503
235,-0.6322357170280236,0.47094188376753504
236,-0.7228362117790346,0.4729458917835671
237,-0.7931370618674783,0.4749498997995992
238,-0.8418174157059211,0.47695390781563124
239,-0.8680496588785344,0.4789579158316633
240,-0.871518228659149,0.48096192384769537
241,-0.8524267601224498,0.48296593186372744
242,-0.811493401014121,0.4849699398797595
243,-0.7499344021489366,0.48697394789579157
244,-0.6694363572760664,0.4889779559118236
245,-0.5721177249998436,0.49098196392785565
246,-0.4604805095784342,0.4929859719438877
247,-0.3373532016763336,0.4949899799599198
248,-0.2058262793094467,0.49699398797595185
249,-0.06918173875558621,0.4989979959919839
250,0.0691817387555769,0.501002004008016
251,0.20582627930943803,0.503006012024048
252,0.33735320167632493,0.5050100200400801
253,0.4604805095784263,0.5070140280561122
254,0.5721177249998368,0.5090180360721442
255,0.6694363572760608,0.5110220440881763
256,0.7499344021489356,0.5130260521042084
257,0.8114934010141175,0.5150300601202404
258,0.8524267601224498,0.5170340681362725
259,0.8715182286591479,0.5190380761523046
260,0.868049658878535,0.5210420841683366
261,0.8418174157059233,0.5230460921843687
262,0.7931370618674817,0.5250501002004008
263,0.7228362117790398,0.5270541082164328
264,0.63223571702803,0.5290581162324649
265,0.5231196121753205,0.531062124248497
